1428343409,6055308,6308751,611621,1392508,l,2350,0,,
1428343419,6055314,6308751,611621,1392508,l,2350,0,,
1428343429,6055321,6308751,611621,1392508,l,2360,0,,
1428343439,6055327,6308751,611621,1392508,l,2360,0,,
1428343449,6055334,6308751,611621,1392508,l,2360,0,,
1428343459,6055339,6308751,611621,1392508,l,370,0,,
1428343469,6055340,6308751,611621,1392508,l,370,0,,
1428343479,6055341,6308751,611621,1392508,l,370,0,,
1428343489,6055342,6308751,611621,1392508,l,370,0,,
1428343499,6055343,6308751,611621,1392508,l,360,0,,
1428343509,6055344,6308751,611621,1392508,l,250,0,,
1428343519,6055345,6308751,611621,1392508,l,250,0,,
1428343529,6055346,6308751,611621,1392508,l,250,0,,
1428343539,6055347,6308751,611621,1392508,l,260,0,,
1428343549,6055347,6308751,611621,1392508,l,270,0,,
1428343559,6055348,6308751,611621,1392508,l,270,0,,
1428343569,6055349,6308751,611621,1392508,l,270,0,,
1428343579,6055349,6308751,611621,1392508,l,270,0,,
1428343589,6055350,6308751,611621,1392508,l,270,0,,
1428343599,6055351,6308751,611621,1392508,l,270,0,,
1428343609,6055352,6308751,611621,1392508,l,270,0,,
1428343619,6055352,6308751,611621,1392508,l,260,0,,
1428343629,6055353,6308751,611621,1392508,l,270,0,,
1428343639,6055354,6308751,611621,1392508,l,270,0,,
1428343649,6055355,6308751,611621,1392508,l,270,0,,
1428343659,6055356,6308751,611621,1392508,l,270,0,,
1428343669,6055356,6308751,611621,1392508,l,270,0,,
1428343679,6055357,6308751,611621,1392508,l,220,0,,
1428343689,6055358,6308751,611621,1392508,l,190,0,,
1428343699,6055358,6308751,611621,1392508,l,190,0,,
1428343709,6055359,6308751,611621,1392508,l,190,0,,
1428343719,6055359,6308751,611621,1392508,l,180,0,,
1428343729,6055360,6308751,611621,1392508,l,190,0,,
1428343739,6055360,6308751,611621,1392508,l,180,0,,
1428343749,6055361,6308751,611621,1392508,l,190,0,,
1428343759,6055365,6308751,611621,1392508,l,2240,0,,
1428343769,6055371,6308751,611621,1392508,l,2230,0,,
1428343779,6055378,6308751,611621,1392508,l,2220,0,,
1428343789,6055384,6308751,611621,1392508,l,2210,0,,
1428343799,6055390,6308751,611621,1392508,l,2190,0,,
1428343809,6055396,6308751,611621,1392508,l,2220,0,,
